CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,CITY,STATE,ZIP_CODE,OPT_IN_SMS,OPT_IN_EMAIL,DO_NOT_CALL,CREATED_AT
CUS00954,Brittany,Moore,brittany.moore953@gmail.com,(352) 421-8874,Fort Myers,FL,33018,True,False,False,2020-07-02
CUS00955,Anthony,Lee,anthony.lee954@gmail.com,(386) 501-1624,Naples,FL,34094,False,True,False,2021-01-02
CUS00956,Amber,White,amber.white955@gmail.com,(727) 929-4732,Bonita Springs,FL,34258,True,True,False,2022-09-24
CUS00957,Mark,Clark,mark.clark956@gmail.com,(941) 701-6360,Bradenton,FL,32982,True,True,False,2022-03-30
CUS00958,Danielle,Robinson,danielle.robinson957@gmail.com,(239) 261-8632,Ocala,FL,32426,False,False,False,2022-12-19
CUS00959,Steven,Johnson,steven.johnson958@gmail.com,(561) 510-8055,Daytona Beach,FL,32131,True,True,False,2020-08-01
CUS00960,Crystal,Jones,crystal.jones959@gmail.com,(904) 224-6325,Melbourne,FL,33791,True,True,False,2020-12-15
CUS00961,James,Davis,james.davis960@gmail.com,(850) 329-2947,Tampa,FL,33758,True,True,False,2020-07-31
CUS00962,Maria,Lopez,maria.lopez961@gmail.com,(954) 350-3447,St. Petersburg,FL,32713,False,True,False,2022-04-19
CUS00963,David,Anderson,david.anderson962@gmail.com,(727) 430-9370,Orlando,FL,32638,True,False,False,2021-08-28
CUS00964,Ashley,Moore,ashley.moore963@gmail.com,(305) 546-6552,Jacksonville,FL,33234,True,True,False,2023-07-14
CUS00965,Robert,Lee,robert.lee964@gmail.com,(239) 612-7135,Miami,FL,32775,True,True,False,2023-02-10
CUS00966,Jennifer,White,jennifer.white965@gmail.com,(561) 782-5554,Fort Lauderdale,FL,33063,True,True,False,2020-04-21
CUS00967,Michael,Clark,michael.clark966@gmail.com,(386) 287-7971,Clearwater,FL,34061,True,True,False,2022-08-02
CUS00968,Jessica,Robinson,jessica.robinson967@gmail.com,(407) 224-2145,Sarasota,FL,34878,True,True,False,2019-11-23
CUS00969,William,Johnson,william.johnson968@gmail.com,(727) 810-8068,Lakeland,FL,32084,False,True,False,2023-11-24
CUS00970,Melissa,Jones,melissa.jones969@gmail.com,(386) 853-6816,Gainesville,FL,34782,True,True,False,2020-08-26
CUS00971,Carlos,Davis,carlos.davis970@gmail.com,(813) 453-4841,Tallahassee,FL,33101,True,True,False,2020-12-21
CUS00972,Stephanie,Lopez,stephanie.lopez971@gmail.com,(239) 954-7845,Pensacola,FL,32466,True,True,False,2023-11-30
CUS00973,Luis,Anderson,luis.anderson972@gmail.com,(850) 425-9643,Cape Coral,FL,33427,False,True,False,2022-10-31
CUS00974,Nicole,Moore,nicole.moore973@gmail.com,(813) 556-1575,Fort Myers,FL,32017,True,True,False,2020-01-24
CUS00975,Kevin,Lee,kevin.lee974@gmail.com,(941) 692-5773,Naples,FL,32529,True,True,False,2023-03-15
CUS00976,Amanda,White,amanda.white975@gmail.com,(813) 747-6684,Bonita Springs,FL,32331,True,True,False,2022-08-19
CUS00977,Brian,Clark,brian.clark976@gmail.com,(863) 314-8164,Bradenton,FL,33389,True,True,False,2023-05-09
CUS00978,Rachel,Robinson,rachel.robinson977@gmail.com,(813) 250-6437,Ocala,FL,34832,True,True,False,2020-03-17
CUS00979,Jason,Johnson,jason.johnson978@gmail.com,(352) 277-5058,Daytona Beach,FL,33576,False,True,True,2021-08-11
CUS00980,Heather,Jones,heather.jones979@gmail.com,(561) 479-9400,Melbourne,FL,33098,False,False,False,2020-08-14
CUS00981,Eric,Davis,eric.davis980@gmail.com,(321) 700-4708,Tampa,FL,33885,True,True,False,2020-11-30
CUS00982,Lauren,Lopez,lauren.lopez981@gmail.com,(904) 458-5143,St. Petersburg,FL,34580,True,False,False,2023-01-02
CUS00983,Daniel,Anderson,daniel.anderson982@gmail.com,(239) 641-3293,Orlando,FL,34546,True,True,False,2023-03-26
CUS00984,Brittany,Moore,brittany.moore983@gmail.com,(407) 899-5765,Jacksonville,FL,33087,True,True,False,2023-04-13
CUS00985,Anthony,Lee,anthony.lee984@gmail.com,(772) 563-1910,Miami,FL,33997,True,True,False,2021-10-03
CUS00986,Amber,White,amber.white985@gmail.com,(352) 983-6586,Fort Lauderdale,FL,32527,True,True,False,2021-05-15
CUS00987,Mark,Clark,mark.clark986@gmail.com,(727) 428-3245,Clearwater,FL,32645,True,True,False,2022-03-11
CUS00988,Danielle,Robinson,danielle.robinson987@gmail.com,(941) 444-2234,Sarasota,FL,32594,False,True,False,2022-01-02
CUS00989,Steven,Johnson,steven.johnson988@gmail.com,(904) 850-5668,Lakeland,FL,34511,False,True,False,2022-07-10
CUS00990,Crystal,Jones,crystal.jones989@gmail.com,(352) 684-5316,Gainesville,FL,33107,True,False,False,2023-11-11
CUS00991,James,Davis,james.davis990@gmail.com,(772) 547-6398,Tallahassee,FL,32122,True,False,False,2021-09-14
CUS00992,Maria,Lopez,maria.lopez991@gmail.com,(863) 736-2209,Pensacola,FL,33363,True,True,False,2021-06-07
CUS00993,David,Anderson,david.anderson992@gmail.com,(321) 383-6958,Cape Coral,FL,32853,True,True,False,2020-05-18
CUS00994,Ashley,Moore,ashley.moore993@gmail.com,(386) 319-3331,Fort Myers,FL,34787,True,True,False,2020-03-13
CUS00995,Robert,Lee,robert.lee994@gmail.com,(941) 803-3223,Naples,FL,33848,True,True,False,2021-04-02
CUS00996,Jennifer,White,jennifer.white995@gmail.com,(239) 318-8317,Bonita Springs,FL,32056,True,False,False,2023-11-26
CUS00997,Michael,Clark,michael.clark996@gmail.com,(321) 285-9839,Bradenton,FL,33790,False,True,False,2021-03-12
CUS00998,Jessica,Robinson,jessica.robinson997@gmail.com,(754) 507-6349,Ocala,FL,32972,False,True,False,2023-01-31
CUS00999,William,Johnson,william.johnson998@gmail.com,(772) 255-3651,Daytona Beach,FL,33723,True,True,False,2021-12-12
CUS01000,Melissa,Jones,melissa.jones999@gmail.com,(386) 667-6171,Melbourne,FL,32028,True,True,False,2023-10-13
CUS01001,Carlos,Davis,carlos.davis1000@gmail.com,(561) 343-6169,Tampa,FL,33504,True,True,False,2022-01-03
CUS01002,Stephanie,Lopez,stephanie.lopez1001@gmail.com,(727) 927-5793,St. Petersburg,FL,33643,True,True,False,2021-09-13
CUS01003,Luis,Anderson,luis.anderson1002@gmail.com,(561) 434-7380,Orlando,FL,33813,False,True,False,2023-09-24
CUS01004,Nicole,Moore,nicole.moore1003@gmail.com,(727) 701-8842,Jacksonville,FL,32680,True,True,False,2019-12-22
CUS01005,Kevin,Lee,kevin.lee1004@gmail.com,(305) 705-4985,Miami,FL,32831,True,True,True,2022-08-31
CUS01006,Amanda,White,amanda.white1005@gmail.com,(941) 685-4079,Fort Lauderdale,FL,34203,False,True,False,2022-12-17
CUS01007,Brian,Clark,brian.clark1006@gmail.com,(561) 779-2617,Clearwater,FL,34918,True,True,False,2022-03-24
CUS01008,Rachel,Robinson,rachel.robinson1007@gmail.com,(754) 409-1971,Sarasota,FL,34133,True,True,False,2023-06-02
CUS01009,Jason,Johnson,jason.johnson1008@gmail.com,(863) 703-8054,Lakeland,FL,32157,True,True,False,2022-05-29
CUS01010,Heather,Jones,heather.jones1009@gmail.com,(904) 264-9917,Gainesville,FL,33303,True,False,False,2020-12-18
CUS01011,Eric,Davis,eric.davis1010@gmail.com,(772) 351-4243,Tallahassee,FL,33104,True,False,False,2022-10-04
CUS01012,Lauren,Lopez,lauren.lopez1011@gmail.com,(321) 306-8045,Pensacola,FL,34239,True,True,False,2023-06-01
CUS01013,Daniel,Anderson,daniel.anderson1012@gmail.com,(321) 236-2889,Cape Coral,FL,34977,True,False,False,2021-02-12
CUS01014,Brittany,Moore,brittany.moore1013@gmail.com,(850) 864-9724,Fort Myers,FL,33844,False,True,False,2022-12-31
CUS01015,Anthony,Lee,anthony.lee1014@gmail.com,(754) 698-9133,Naples,FL,33740,True,True,False,2023-04-04
CUS01016,Amber,White,amber.white1015@gmail.com,(904) 893-5714,Bonita Springs,FL,33118,True,True,False,2020-07-27
CUS01017,Mark,Clark,mark.clark1016@gmail.com,(239) 805-1628,Bradenton,FL,33926,False,False,False,2023-02-18
CUS01018,Danielle,Robinson,danielle.robinson1017@gmail.com,(305) 284-3171,Ocala,FL,33602,False,True,False,2023-03-20
CUS01019,Steven,Johnson,steven.johnson1018@gmail.com,(305) 667-9105,Daytona Beach,FL,34000,True,True,False,2020-06-24
CUS01020,Crystal,Jones,crystal.jones1019@gmail.com,(904) 250-9634,Melbourne,FL,34275,True,True,False,2022-02-13
CUS01021,James,Davis,james.davis1020@gmail.com,(904) 820-1518,Tampa,FL,33859,False,True,False,2021-06-09
CUS01022,Maria,Lopez,maria.lopez1021@gmail.com,(954) 748-6765,St. Petersburg,FL,32312,True,True,False,2023-05-26
CUS01023,David,Anderson,david.anderson1022@gmail.com,(305) 978-1902,Orlando,FL,34204,True,True,False,2020-11-05
CUS01024,Ashley,Moore,ashley.moore1023@gmail.com,(954) 839-7970,Jacksonville,FL,34643,True,True,False,2022-09-01
CUS01025,Robert,Lee,robert.lee1024@gmail.com,(386) 321-3479,Miami,FL,33780,True,False,False,2020-05-08
CUS01026,Jennifer,White,jennifer.white1025@gmail.com,(727) 960-9174,Fort Lauderdale,FL,33837,True,False,False,2022-12-17
CUS01027,Michael,Clark,michael.clark1026@gmail.com,(850) 223-6762,Clearwater,FL,34592,False,True,False,2020-09-30
CUS01028,Jessica,Robinson,jessica.robinson1027@gmail.com,(239) 346-9410,Sarasota,FL,34860,False,False,False,2020-11-13
CUS01029,William,Johnson,william.johnson1028@gmail.com,(561) 433-7836,Lakeland,FL,32998,True,True,False,2020-11-20
CUS01030,Melissa,Jones,melissa.jones1029@gmail.com,(850) 594-4882,Gainesville,FL,32718,True,True,False,2022-07-15
CUS01031,Carlos,Davis,carlos.davis1030@gmail.com,(850) 474-9385,Tallahassee,FL,34464,True,True,False,2022-01-10
CUS01032,Stephanie,Lopez,stephanie.lopez1031@gmail.com,(813) 480-8495,Pensacola,FL,34238,False,False,False,2019-12-19
CUS01033,Luis,Anderson,luis.anderson1032@gmail.com,(754) 457-3010,Cape Coral,FL,33093,False,True,False,2023-10-08
CUS01034,Nicole,Moore,nicole.moore1033@gmail.com,(904) 270-4445,Fort Myers,FL,34985,False,True,False,2021-10-30
CUS01035,Kevin,Lee,kevin.lee1034@gmail.com,(352) 272-7637,Naples,FL,34434,False,True,False,2020-05-18
CUS01036,Amanda,White,amanda.white1035@gmail.com,(863) 855-2046,Bonita Springs,FL,34071,True,True,False,2023-07-05
CUS01037,Brian,Clark,brian.clark1036@gmail.com,(813) 727-5673,Bradenton,FL,33817,True,True,False,2020-04-07
CUS01038,Rachel,Robinson,rachel.robinson1037@gmail.com,(863) 683-7163,Ocala,FL,34280,True,True,False,2020-05-19
CUS01039,Jason,Johnson,jason.johnson1038@gmail.com,(850) 816-8472,Daytona Beach,FL,33101,False,True,False,2023-09-01
CUS01040,Heather,Jones,heather.jones1039@gmail.com,(813) 742-5570,Melbourne,FL,34148,True,True,False,2022-03-26
CUS01041,Eric,Davis,eric.davis1040@gmail.com,(352) 467-4156,Tampa,FL,32942,True,True,False,2022-04-08
CUS01042,Lauren,Lopez,lauren.lopez1041@gmail.com,(305) 339-5081,St. Petersburg,FL,33098,True,True,False,2022-07-14
CUS01043,Daniel,Anderson,daniel.anderson1042@gmail.com,(754) 613-8125,Orlando,FL,33170,True,True,False,2021-03-21
CUS01044,Brittany,Moore,brittany.moore1043@gmail.com,(772) 639-3080,Jacksonville,FL,32289,False,True,False,2023-08-13
CUS01045,Anthony,Lee,anthony.lee1044@gmail.com,(352) 417-4392,Miami,FL,34816,True,True,False,2022-07-31
CUS01046,Amber,White,amber.white1045@gmail.com,(305) 910-7336,Fort Lauderdale,FL,34823,True,True,False,2021-03-07
CUS01047,Mark,Clark,mark.clark1046@gmail.com,(954) 876-8771,Clearwater,FL,32300,True,True,False,2023-10-29
CUS01048,Danielle,Robinson,danielle.robinson1047@gmail.com,(904) 664-6951,Sarasota,FL,33540,True,True,False,2021-08-16
CUS01049,Steven,Johnson,steven.johnson1048@gmail.com,(239) 429-6813,Lakeland,FL,34081,True,True,False,2020-12-17
CUS01050,Crystal,Jones,crystal.jones1049@gmail.com,(727) 771-2116,Gainesville,FL,32384,True,True,False,2021-08-06
CUS01051,James,Davis,james.davis1050@gmail.com,(305) 577-2394,Tallahassee,FL,32230,True,True,False,2023-04-03
CUS01052,Maria,Lopez,maria.lopez1051@gmail.com,(239) 769-9843,Pensacola,FL,32842,True,True,False,2021-01-19
CUS01053,David,Anderson,david.anderson1052@gmail.com,(954) 485-5432,Cape Coral,FL,33140,True,True,False,2023-10-02
CUS01054,Ashley,Moore,ashley.moore1053@gmail.com,(954) 267-2058,Fort Myers,FL,34898,True,True,False,2021-10-15
CUS01055,Robert,Lee,robert.lee1054@gmail.com,(239) 758-7993,Naples,FL,32893,False,True,False,2023-06-14
CUS01056,Jennifer,White,jennifer.white1055@gmail.com,(352) 865-5860,Bonita Springs,FL,32081,True,True,False,2022-11-04
CUS01057,Michael,Clark,michael.clark1056@gmail.com,(941) 646-6718,Bradenton,FL,32409,True,True,False,2021-05-29
CUS01058,Jessica,Robinson,jessica.robinson1057@gmail.com,(772) 283-5979,Ocala,FL,33586,True,True,False,2021-04-26
CUS01059,William,Johnson,william.johnson1058@gmail.com,(863) 905-7993,Daytona Beach,FL,34386,True,True,True,2020-06-02
CUS01060,Melissa,Jones,melissa.jones1059@gmail.com,(321) 796-8396,Melbourne,FL,32906,True,True,False,2020-12-24
CUS01061,Carlos,Davis,carlos.davis1060@gmail.com,(904) 714-8896,Tampa,FL,32749,False,True,False,2023-09-26
CUS01062,Stephanie,Lopez,stephanie.lopez1061@gmail.com,(772) 399-1853,St. Petersburg,FL,32802,True,True,False,2021-05-11
CUS01063,Luis,Anderson,luis.anderson1062@gmail.com,(813) 971-8523,Orlando,FL,32684,True,True,False,2021-02-16
CUS01064,Nicole,Moore,nicole.moore1063@gmail.com,(941) 229-5242,Jacksonville,FL,32792,True,True,False,2020-10-24
CUS01065,Kevin,Lee,kevin.lee1064@gmail.com,(813) 925-4122,Miami,FL,32716,True,True,False,2022-01-31
CUS01066,Amanda,White,amanda.white1065@gmail.com,(352) 712-8211,Fort Lauderdale,FL,33637,True,True,False,2020-06-15
CUS01067,Brian,Clark,brian.clark1066@gmail.com,(239) 263-2400,Clearwater,FL,34949,True,True,False,2021-12-01
CUS01068,Rachel,Robinson,rachel.robinson1067@gmail.com,(305) 817-2236,Sarasota,FL,32859,True,True,False,2022-05-10
CUS01069,Jason,Johnson,jason.johnson1068@gmail.com,(239) 789-5818,Lakeland,FL,33426,False,True,False,2019-11-29
CUS01070,Heather,Jones,heather.jones1069@gmail.com,(407) 475-8515,Gainesville,FL,32480,True,True,False,2022-11-27
CUS01071,Eric,Davis,eric.davis1070@gmail.com,(904) 689-4028,Tallahassee,FL,33873,True,True,False,2021-03-26
CUS01072,Lauren,Lopez,lauren.lopez1071@gmail.com,(754) 959-9580,Pensacola,FL,33449,True,True,False,2022-01-16
CUS01073,Daniel,Anderson,daniel.anderson1072@gmail.com,(941) 981-6147,Cape Coral,FL,32274,True,True,False,2022-05-28
CUS01074,Brittany,Moore,brittany.moore1073@gmail.com,(407) 854-5569,Fort Myers,FL,33365,True,True,False,2021-11-12
CUS01075,Anthony,Lee,anthony.lee1074@gmail.com,(239) 315-5487,Naples,FL,33850,False,True,False,2021-04-12
CUS01076,Amber,White,amber.white1075@gmail.com,(561) 807-9734,Bonita Springs,FL,34109,True,True,False,2021-01-10
CUS01077,Mark,Clark,mark.clark1076@gmail.com,(239) 991-2407,Bradenton,FL,33335,False,False,False,2020-08-08
CUS01078,Danielle,Robinson,danielle.robinson1077@gmail.com,(754) 913-7593,Ocala,FL,32398,False,True,False,2020-09-28
CUS01079,Steven,Johnson,steven.johnson1078@gmail.com,(321) 780-2051,Daytona Beach,FL,33703,True,True,False,2020-03-14
CUS01080,Crystal,Jones,crystal.jones1079@gmail.com,(386) 299-3484,Melbourne,FL,32061,False,False,False,2023-03-23
CUS01081,James,Davis,james.davis1080@gmail.com,(386) 791-2980,Tampa,FL,34469,True,True,False,2022-03-16
CUS01082,Maria,Lopez,maria.lopez1081@gmail.com,(904) 996-8039,St. Petersburg,FL,33585,True,True,False,2022-08-23
CUS01083,David,Anderson,david.anderson1082@gmail.com,(386) 547-5518,Orlando,FL,34148,True,True,False,2022-03-07
CUS01084,Ashley,Moore,ashley.moore1083@gmail.com,(386) 222-4279,Jacksonville,FL,32114,True,True,False,2023-06-25
CUS01085,Robert,Lee,robert.lee1084@gmail.com,(941) 791-6715,Miami,FL,34638,True,True,False,2022-04-18
CUS01086,Jennifer,White,jennifer.white1085@gmail.com,(954) 895-3772,Fort Lauderdale,FL,33459,True,True,False,2022-07-30
CUS01087,Michael,Clark,michael.clark1086@gmail.com,(941) 259-1453,Clearwater,FL,33271,True,True,False,2023-11-14
CUS01088,Jessica,Robinson,jessica.robinson1087@gmail.com,(850) 700-6884,Sarasota,FL,33072,True,False,False,2023-03-23
CUS01089,William,Johnson,william.johnson1088@gmail.com,(239) 293-6153,Lakeland,FL,33982,True,True,False,2023-08-02
CUS01090,Melissa,Jones,melissa.jones1089@gmail.com,(305) 392-8654,Gainesville,FL,33045,False,True,False,2023-09-19
CUS01091,Carlos,Davis,carlos.davis1090@gmail.com,(772) 305-6462,Tallahassee,FL,32528,True,True,False,2020-01-02
CUS01092,Stephanie,Lopez,stephanie.lopez1091@gmail.com,(239) 710-4441,Pensacola,FL,32418,True,True,False,2022-10-31
CUS01093,Luis,Anderson,luis.anderson1092@gmail.com,(904) 777-4866,Cape Coral,FL,34648,False,True,False,2020-01-10
CUS01094,Nicole,Moore,nicole.moore1093@gmail.com,(941) 679-6548,Fort Myers,FL,32254,True,True,False,2021-09-02
CUS01095,Kevin,Lee,kevin.lee1094@gmail.com,(561) 258-7863,Naples,FL,33417,True,False,True,2022-05-13
CUS01096,Amanda,White,amanda.white1095@gmail.com,(352) 244-5501,Bonita Springs,FL,33092,True,True,False,2022-12-03
CUS01097,Brian,Clark,brian.clark1096@gmail.com,(407) 606-3204,Bradenton,FL,34909,True,True,False,2023-11-25
CUS01098,Rachel,Robinson,rachel.robinson1097@gmail.com,(407) 712-3800,Ocala,FL,34174,True,True,False,2022-10-27
CUS01099,Jason,Johnson,jason.johnson1098@gmail.com,(954) 722-2714,Daytona Beach,FL,34603,True,True,False,2023-03-08
CUS01100,Heather,Jones,heather.jones1099@gmail.com,(863) 276-5179,Melbourne,FL,33919,True,True,False,2020-12-21
CUS01101,Eric,Davis,eric.davis1100@gmail.com,(407) 786-9264,Tampa,FL,34449,False,True,False,2020-12-19
CUS01102,Lauren,Lopez,lauren.lopez1101@gmail.com,(941) 426-8591,St. Petersburg,FL,33267,True,True,False,2022-11-03
CUS01103,Daniel,Anderson,daniel.anderson1102@gmail.com,(239) 441-9382,Orlando,FL,32456,True,True,False,2021-02-21
CUS01104,Brittany,Moore,brittany.moore1103@gmail.com,(386) 912-8640,Jacksonville,FL,33956,True,True,False,2023-11-19
CUS01105,Anthony,Lee,anthony.lee1104@gmail.com,(850) 729-9827,Miami,FL,33185,True,True,False,2022-03-18
CUS01106,Amber,White,amber.white1105@gmail.com,(352) 991-5737,Fort Lauderdale,FL,34119,True,True,False,2023-10-30
CUS01107,Mark,Clark,mark.clark1106@gmail.com,(239) 977-5749,Clearwater,FL,33162,True,True,False,2020-08-26
CUS01108,Danielle,Robinson,danielle.robinson1107@gmail.com,(239) 774-2169,Sarasota,FL,32787,True,True,False,2023-01-19
CUS01109,Steven,Johnson,steven.johnson1108@gmail.com,(321) 901-2753,Lakeland,FL,33607,True,True,False,2021-12-18
CUS01110,Crystal,Jones,crystal.jones1109@gmail.com,(772) 318-9808,Gainesville,FL,33379,False,True,False,2022-09-03
CUS01111,James,Davis,james.davis1110@gmail.com,(754) 593-2673,Tallahassee,FL,32865,True,True,False,2023-04-30
CUS01112,Maria,Lopez,maria.lopez1111@gmail.com,(941) 225-2314,Pensacola,FL,34537,True,True,False,2021-05-18
CUS01113,David,Anderson,david.anderson1112@gmail.com,(772) 921-3228,Cape Coral,FL,32827,True,True,False,2023-04-18
CUS01114,Ashley,Moore,ashley.moore1113@gmail.com,(754) 548-4648,Fort Myers,FL,33333,True,True,False,2021-08-21
CUS01115,Robert,Lee,robert.lee1114@gmail.com,(754) 721-2020,Naples,FL,34560,True,True,False,2021-12-18
CUS01116,Jennifer,White,jennifer.white1115@gmail.com,(727) 925-9631,Bonita Springs,FL,33469,False,True,False,2023-07-14
CUS01117,Michael,Clark,michael.clark1116@gmail.com,(305) 697-4786,Bradenton,FL,34476,False,True,False,2021-03-24
CUS01118,Jessica,Robinson,jessica.robinson1117@gmail.com,(239) 341-4836,Ocala,FL,32111,False,True,False,2022-11-21
CUS01119,William,Johnson,william.johnson1118@gmail.com,(954) 704-9670,Daytona Beach,FL,33062,True,True,False,2021-06-09
CUS01120,Melissa,Jones,melissa.jones1119@gmail.com,(727) 543-3824,Melbourne,FL,33070,False,False,False,2020-08-05
CUS01121,Carlos,Davis,carlos.davis1120@gmail.com,(305) 958-5339,Tampa,FL,34139,False,True,False,2022-12-07
CUS01122,Stephanie,Lopez,stephanie.lopez1121@gmail.com,(727) 762-7483,St. Petersburg,FL,33359,False,True,False,2022-01-10
CUS01123,Luis,Anderson,luis.anderson1122@gmail.com,(239) 334-1252,Orlando,FL,34442,True,True,False,2022-01-23
CUS01124,Nicole,Moore,nicole.moore1123@gmail.com,(305) 228-4546,Jacksonville,FL,34180,True,True,False,2022-03-21
CUS01125,Kevin,Lee,kevin.lee1124@gmail.com,(239) 512-7927,Miami,FL,34087,True,True,False,2022-11-03
CUS01126,Amanda,White,amanda.white1125@gmail.com,(352) 648-8022,Fort Lauderdale,FL,33513,False,True,False,2021-11-27
CUS01127,Brian,Clark,brian.clark1126@gmail.com,(850) 920-9355,Clearwater,FL,34568,False,True,False,2020-04-06
CUS01128,Rachel,Robinson,rachel.robinson1127@gmail.com,(407) 842-9411,Sarasota,FL,33932,True,False,False,2020-02-24
CUS01129,Jason,Johnson,jason.johnson1128@gmail.com,(727) 874-5692,Lakeland,FL,33811,False,True,False,2023-04-08
CUS01130,Heather,Jones,heather.jones1129@gmail.com,(727) 878-1613,Gainesville,FL,33047,False,True,False,2023-10-03
CUS01131,Eric,Davis,eric.davis1130@gmail.com,(954) 908-2374,Tallahassee,FL,32416,True,True,False,2021-02-18
CUS01132,Lauren,Lopez,lauren.lopez1131@gmail.com,(941) 590-6775,Pensacola,FL,33800,True,True,False,2022-10-19
CUS01133,Daniel,Anderson,daniel.anderson1132@gmail.com,(305) 686-6377,Cape Coral,FL,33123,False,True,False,2023-03-06
CUS01134,Brittany,Moore,brittany.moore1133@gmail.com,(305) 399-5053,Fort Myers,FL,33310,False,True,False,2020-07-07
CUS01135,Anthony,Lee,anthony.lee1134@gmail.com,(850) 893-4411,Naples,FL,32795,True,True,False,2022-03-14
CUS01136,Amber,White,amber.white1135@gmail.com,(754) 897-9960,Bonita Springs,FL,34715,False,True,False,2020-05-21
CUS01137,Mark,Clark,mark.clark1136@gmail.com,(813) 972-9591,Bradenton,FL,33258,True,True,False,2020-12-28
CUS01138,Danielle,Robinson,danielle.robinson1137@gmail.com,(772) 934-1921,Ocala,FL,34288,True,True,False,2022-07-07
CUS01139,Steven,Johnson,steven.johnson1138@gmail.com,(407) 536-9483,Daytona Beach,FL,32307,True,True,False,2021-11-15
CUS01140,Crystal,Jones,crystal.jones1139@gmail.com,(941) 615-4887,Melbourne,FL,32387,False,True,False,2022-12-22
CUS01141,James,Davis,james.davis1140@gmail.com,(352) 506-5980,Tampa,FL,32365,False,True,False,2021-02-03
CUS01142,Maria,Lopez,maria.lopez1141@gmail.com,(407) 762-8588,St. Petersburg,FL,32852,True,True,False,2022-11-26
CUS01143,David,Anderson,david.anderson1142@gmail.com,(386) 855-5164,Orlando,FL,33538,False,True,False,2021-01-28
CUS01144,Ashley,Moore,ashley.moore1143@gmail.com,(772) 338-2690,Jacksonville,FL,34631,True,True,False,2022-05-03
CUS01145,Robert,Lee,robert.lee1144@gmail.com,(352) 534-2229,Miami,FL,33648,True,True,False,2021-05-26
CUS01146,Jennifer,White,jennifer.white1145@gmail.com,(305) 806-5140,Fort Lauderdale,FL,34378,True,True,False,2020-05-21
CUS01147,Michael,Clark,michael.clark1146@gmail.com,(321) 451-2868,Clearwater,FL,32320,True,True,False,2023-11-29
CUS01148,Jessica,Robinson,jessica.robinson1147@gmail.com,(813) 968-2003,Sarasota,FL,32626,True,True,True,2022-04-30
CUS01149,William,Johnson,william.johnson1148@gmail.com,(863) 620-4905,Lakeland,FL,33463,True,True,False,2020-02-09
CUS01150,Melissa,Jones,melissa.jones1149@gmail.com,(407) 362-2075,Gainesville,FL,34633,True,True,False,2021-02-13
CUS01151,Carlos,Davis,carlos.davis1150@gmail.com,(813) 530-8044,Tallahassee,FL,32778,True,True,False,2023-08-07
CUS01152,Stephanie,Lopez,stephanie.lopez1151@gmail.com,(321) 572-9344,Pensacola,FL,32409,True,True,False,2021-07-13
CUS01153,Luis,Anderson,luis.anderson1152@gmail.com,(941) 616-6391,Cape Coral,FL,33930,True,True,False,2022-05-10
CUS01154,Nicole,Moore,nicole.moore1153@gmail.com,(352) 659-7727,Fort Myers,FL,33484,False,True,False,2020-06-27
CUS01155,Kevin,Lee,kevin.lee1154@gmail.com,(352) 214-2377,Naples,FL,32748,True,True,False,2021-02-20
CUS01156,Amanda,White,amanda.white1155@gmail.com,(305) 435-1492,Bonita Springs,FL,32853,True,True,False,2019-12-14
CUS01157,Brian,Clark,brian.clark1156@gmail.com,(850) 788-5247,Bradenton,FL,32295,True,True,False,2021-01-02
CUS01158,Rachel,Robinson,rachel.robinson1157@gmail.com,(321) 790-3986,Ocala,FL,34144,True,True,False,2022-06-24
CUS01159,Jason,Johnson,jason.johnson1158@gmail.com,(352) 887-7623,Daytona Beach,FL,33854,False,True,False,2020-01-29
CUS01160,Heather,Jones,heather.jones1159@gmail.com,(863) 992-7133,Melbourne,FL,33704,True,True,False,2022-11-15
CUS01161,Eric,Davis,eric.davis1160@gmail.com,(561) 586-3221,Tampa,FL,33267,False,True,False,2022-07-09
CUS01162,Lauren,Lopez,lauren.lopez1161@gmail.com,(863) 787-1038,St. Petersburg,FL,34921,False,True,False,2022-01-26
CUS01163,Daniel,Anderson,daniel.anderson1162@gmail.com,(239) 416-9918,Orlando,FL,33089,True,True,False,2022-11-14
CUS01164,Brittany,Moore,brittany.moore1163@gmail.com,(407) 877-1803,Jacksonville,FL,32036,True,True,False,2022-12-23
CUS01165,Anthony,Lee,anthony.lee1164@gmail.com,(772) 738-9232,Miami,FL,32203,True,False,False,2022-08-08
CUS01166,Amber,White,amber.white1165@gmail.com,(352) 232-9091,Fort Lauderdale,FL,34827,True,True,False,2020-11-09
CUS01167,Mark,Clark,mark.clark1166@gmail.com,(863) 207-2335,Clearwater,FL,34339,False,True,False,2023-03-14
CUS01168,Danielle,Robinson,danielle.robinson1167@gmail.com,(813) 784-9149,Sarasota,FL,33953,True,True,False,2022-12-13
CUS01169,Steven,Johnson,steven.johnson1168@gmail.com,(727) 485-1400,Lakeland,FL,34709,True,False,False,2023-01-13
CUS01170,Crystal,Jones,crystal.jones1169@gmail.com,(386) 221-1116,Gainesville,FL,33538,True,True,False,2022-09-07
CUS01171,James,Davis,james.davis1170@gmail.com,(850) 814-1455,Tallahassee,FL,33503,True,True,False,2022-02-10
